accountAgeDays,numItems,localTime,paymentMethod,paymentMethodAgeDays,Category,isWeekend,label
3,1,4.921318,creditcard,0.0,electronics,1.0,0
1,1,4.505662,creditcard,0.0,electronics,,1
1,1,4.748314,creditcard,0.0,food,,1
2000,1,4.965339,creditcard,0.0,food,0.0,0
2000,1,5.040929,paypal,0.0,food,0.0,0
2000,1,4.748314,creditcard,0.0,shopping,0.0,0
2000,1,5.040929,creditcard,0.0,electronics,1.0,0
2000,1,4.886641,creditcard,0.0,electronics,1.0,0
2000,1,4.748314,paypal,0.0,food,1.0,0
2000,1,4.876771,creditcard,0.0,shopping,1.0,0
2000,1,4.965339,creditcard,0.0,shopping,1.0,0
2000,1,4.921318,creditcard,0.0,electronics,0.0,0
2000,1,4.965339,creditcard,0.005555556,shopping,1.0,0
2000,1,4.962055,creditcard,0.0,food,0.0,0
16,1,4.965339,creditcard,0.0,electronics,0.0,0
2000,1,4.745402,creditcard,0.0,shopping,0.0,0
2000,1,4.921318,creditcard,0.0,electronics,1.0,0
1,1,4.895263,creditcard,0.0,shopping,,1
2000,1,4.836982,creditcard,0.0,shopping,1.0,0
2,1,4.921349,creditcard,0.0,food,1.0,0
2000,1,4.836982,creditcard,0.000694444,electronics,0.0,0
2000,1,4.921349,creditcard,0.000694444,shopping,0.0,0
2000,1,5.034622,creditcard,0.0,shopping,1.0,0
2000,1,4.895263,creditcard,0.0,shopping,0.0,0
454,1,5.034622,creditcard,0.0,food,1.0,0
1215,1,4.962055,creditcard,0.0,electronics,1.0,0
2000,1,4.921349,creditcard,0.0,electronics,0.0,0
2000,1,4.748314,creditcard,0.0,shopping,0.0,0
2000,1,5.017904,creditcard,0.000694444,food,1.0,0
19,1,4.921349,creditcard,0.0,food,1.0,0
2000,1,4.461622,creditcard,0.002083333,electronics,1.0,0
9,1,5.017904,creditcard,0.0,food,0.0,0
1269,1,3.066058,creditcard,105.2590278,electronics,1.0,0
2000,1,4.876771,creditcard,0.0,shopping,1.0,0
2000,1,5.040929,paypal,0.000694444,shopping,1.0,0
2000,1,4.962055,paypal,0.001388889,electronics,0.0,0
2000,1,4.886641,creditcard,0.0,food,0.0,0
2000,1,4.876771,paypal,0.0,electronics,0.0,0
2000,1,4.836982,creditcard,0.0,electronics,0.0,0
14,1,4.748314,creditcard,0.0,food,0.0,0
7,1,5.034622,paypal,0.0,shopping,0.0,0
2000,1,4.742303,creditcard,0.0,food,0.0,0
2000,1,4.52458,creditcard,0.000694444,electronics,1.0,0
2000,1,4.876771,creditcard,0.0,food,0.0,0
3,1,4.895263,creditcard,0.0,food,1.0,0
2000,1,4.962055,creditcard,0.000694444,food,0.0,0
2000,1,4.962055,creditcard,0.0,food,0.0,0
2000,1,4.921318,paypal,0.0,food,0.0,0
2,1,5.034622,paypal,0.0,shopping,1.0,0
2000,1,4.057414,creditcard,0.0,shopping,0.0,0
2000,1,4.836982,creditcard,0.0,electronics,0.0,0
1,1,4.505662,paypal,0.0,electronics,,1
2,1,4.886641,creditcard,0.0,food,1.0,0
2000,1,4.836982,creditcard,0.000694444,food,0.0,0
2000,1,5.040929,creditcard,0.0,food,1.0,0
2000,1,4.836982,creditcard,0.0,food,1.0,0
2000,1,4.748314,creditcard,0.0,electronics,0.0,0
2000,1,4.876771,creditcard,0.0,shopping,0.0,0
2000,1,4.886641,paypal,0.0,shopping,0.0,0
2000,1,4.886641,creditcard,0.0,electronics,1.0,0
34,1,4.886641,creditcard,0.0,food,0.0,0
2000,1,4.965339,creditcard,0.0,electronics,0.0,0
2000,1,3.483951,creditcard,0.0,electronics,0.0,0
2000,1,4.742303,creditcard,0.0,food,0.0,0
2000,1,4.962055,creditcard,0.0,food,1.0,0
2000,1,4.886641,creditcard,0.000694444,food,1.0,0
2000,1,4.965339,creditcard,0.0,food,1.0,0
2000,1,4.748314,creditcard,0.0,shopping,1.0,0
2000,1,4.745402,creditcard,0.0,food,1.0,0
1619,1,4.886641,creditcard,0.0,electronics,0.0,0
127,1,5.017904,creditcard,0.0,shopping,1.0,0
2000,1,4.921349,creditcard,0.0,shopping,1.0,0
2000,1,5.040929,creditcard,0.0,shopping,1.0,0
2000,1,5.034622,creditcard,0.0,food,1.0,0
2000,1,4.921349,creditcard,0.0,shopping,0.0,0
2,1,4.921318,creditcard,0.0,food,1.0,0
2000,1,4.876771,creditcard,0.0,shopping,0.0,0
2,1,4.745402,paypal,0.0,electronics,1.0,0
1,1,3.954522,creditcard,0.0,food,,1
2000,1,4.876771,creditcard,0.0,electronics,0.0,0
2000,1,4.886641,paypal,0.0,shopping,1.0,0
2000,1,5.040929,creditcard,0.0,shopping,1.0,0
2000,1,5.034622,creditcard,0.0,food,0.0,0
2000,1,4.876771,paypal,0.0,electronics,0.0,0
2000,1,4.876771,storecredit,0.0,shopping,0.0,0
565,1,4.895263,creditcard,0.0,food,0.0,0
2000,1,4.836982,paypal,0.0,food,1.0,0
2000,1,4.742303,creditcard,0.0,food,0.0,0
2000,1,5.040929,paypal,0.0,electronics,1.0,0
2000,1,4.836982,creditcard,0.0,food,1.0,0
2000,1,4.921349,creditcard,0.0,shopping,0.0,0
2000,1,4.921349,paypal,0.0,shopping,0.0,0
2000,1,4.836982,creditcard,0.0,food,0.0,0
2000,1,4.52458,creditcard,0.0,electronics,1.0,0
2000,1,5.040929,creditcard,0.0,shopping,0.0,0
2000,1,4.876771,creditcard,0.0,food,0.0,0
2000,1,4.742303,creditcard,0.0,electronics,1.0,0
2000,1,4.836982,creditcard,0.0,electronics,0.0,0
2000,1,4.876771,creditcard,0.0,electronics,0.0,0
2,1,4.745402,creditcard,0.0,food,1.0,0
34,1,4.461622,creditcard,0.0,electronics,0.0,0
2000,1,4.52458,creditcard,0.000694444,food,0.0,0
3,1,4.505662,paypal,0.0,shopping,1.0,0
30,1,5.034622,creditcard,0.0,shopping,0.0,0
2000,1,3.954522,paypal,0.0,shopping,1.0,0
2000,1,4.745402,creditcard,0.0,shopping,1.0,0
3,1,5.017904,creditcard,0.0,food,0.0,0
2000,1,4.962055,creditcard,0.0,food,1.0,0
2,1,4.836982,creditcard,0.0,electronics,1.0,0
2000,1,4.962055,paypal,0.0,electronics,1.0,0
2000,1,4.895263,creditcard,0.0,shopping,1.0,0
2,1,4.965339,creditcard,0.0,shopping,0.0,0
2000,1,5.040929,creditcard,0.0,shopping,1.0,0
2000,1,4.876771,paypal,0.0,food,1.0,0
2000,1,4.836982,creditcard,0.0,shopping,0.0,0
2000,1,4.921349,paypal,0.0,food,1.0,0
1,1,4.836982,creditcard,0.0,food,,1
2000,1,4.748314,creditcard,0.003472222,food,1.0,0
4,1,4.965339,creditcard,0.0,shopping,1.0,0
2000,1,4.745402,creditcard,0.0,electronics,1.0,0
2000,1,4.745402,creditcard,0.0,electronics,1.0,0
2000,1,4.748314,creditcard,0.0,shopping,0.0,0
2000,1,4.886641,creditcard,0.0,shopping,1.0,0
2000,1,5.040929,creditcard,0.0,electronics,1.0,0
2,1,4.748314,creditcard,0.0,food,0.0,0
5,1,4.745402,paypal,0.0,electronics,0.0,0
1,1,2.94894,creditcard,0.0,electronics,,1
2000,1,4.836982,creditcard,0.000694444,electronics,0.0,0
2000,1,5.034622,creditcard,0.0,shopping,1.0,0
2000,1,4.921349,paypal,0.0,shopping,0.0,0
3,1,4.895263,paypal,0.0,food,1.0,0
2000,1,5.034622,creditcard,0.0,electronics,1.0,0
2000,1,4.921318,creditcard,0.0,electronics,0.0,0
3,1,4.836982,creditcard,0.0,food,1.0,0
3,1,4.52458,creditcard,0.0,shopping,0.0,0
2000,1,5.034622,paypal,0.0,electronics,1.0,0
3,1,4.745402,creditcard,0.0,electronics,0.0,0
2000,1,5.017904,paypal,0.0,food,0.0,0
2000,1,5.034622,paypal,0.0,shopping,1.0,0
196,1,4.921349,creditcard,0.0,shopping,1.0,0
217,1,4.921318,creditcard,0.0,electronics,1.0,0
2000,1,4.895263,creditcard,0.0,food,1.0,0
2000,1,4.461622,creditcard,0.003472222,food,0.0,0
2000,1,5.034622,creditcard,0.000694444,electronics,1.0,0
2000,1,4.876771,creditcard,0.0,electronics,1.0,0
2000,1,4.962055,creditcard,0.0,shopping,0.0,0
37,1,4.962055,creditcard,0.000694444,electronics,0.0,0
2000,1,4.895263,creditcard,0.001388889,shopping,1.0,0
2000,1,5.017904,creditcard,0.0,food,1.0,0
2000,1,4.461622,creditcard,0.0,shopping,1.0,0
2000,1,5.040929,creditcard,0.0,food,1.0,0
2000,1,4.505662,creditcard,0.0,food,0.0,0
2000,1,5.040929,creditcard,0.0,shopping,0.0,0
3,1,4.745402,creditcard,0.0,electronics,0.0,0
2000,1,4.876771,paypal,0.001388889,food,1.0,0
2000,1,5.034622,paypal,0.0,electronics,1.0,0
4,1,4.962055,creditcard,0.0,electronics,1.0,0
2000,1,4.876771,creditcard,0.0,electronics,0.0,0
2000,1,5.017904,paypal,0.0,shopping,0.0,0
2000,1,4.836982,creditcard,0.0,electronics,1.0,0
2000,1,5.017904,creditcard,0.0,food,0.0,0
2000,1,4.895263,creditcard,0.0,electronics,0.0,0
2000,1,4.965339,creditcard,0.0,shopping,1.0,0
12,1,4.921318,creditcard,0.0,shopping,1.0,0
2000,1,4.886641,creditcard,0.0,electronics,1.0,0
1,1,5.040929,creditcard,0.0,electronics,,1
2,1,4.962055,creditcard,0.0,shopping,1.0,0
53,1,5.034622,creditcard,0.0,food,0.0,0
2000,1,4.921318,paypal,0.0,electronics,1.0,0
2000,1,4.886641,creditcard,0.0,electronics,1.0,0
2000,1,4.886641,creditcard,0.0,shopping,1.0,0
2,1,4.895263,creditcard,0.0,electronics,0.0,0
2000,1,4.965339,creditcard,0.000694444,food,0.0,0
2000,1,4.505662,creditcard,0.0,shopping,1.0,0
5,1,4.876771,paypal,0.0,electronics,1.0,0
2000,1,4.505662,creditcard,0.0,shopping,1.0,0
2000,1,4.895263,creditcard,0.002777778,electronics,1.0,0
2000,1,4.505662,creditcard,0.0,food,0.0,0
2000,1,4.876771,creditcard,0.0,food,1.0,0
1,1,4.748314,creditcard,0.0,food,,1
2000,1,4.52458,creditcard,0.0,electronics,1.0,0
2000,1,4.461622,creditcard,0.0,electronics,0.0,0
2000,1,4.921349,creditcard,0.0,shopping,0.0,0
2000,1,4.921318,paypal,0.0,electronics,1.0,0
2000,1,4.921318,creditcard,0.0,shopping,1.0,0
2000,1,4.748314,paypal,0.0,shopping,1.0,0
190,1,4.921349,creditcard,0.0,electronics,0.0,0
2000,1,4.921349,creditcard,0.0,shopping,1.0,0
2000,1,5.034622,paypal,0.0,food,1.0,0
2000,1,5.040929,creditcard,0.0,food,0.0,0
2000,1,4.895263,creditcard,0.000694444,electronics,0.0,0
2000,1,4.057414,creditcard,0.0,shopping,0.0,0
6,1,4.962055,creditcard,0.0,food,1.0,0
6,1,4.921349,creditcard,0.0,food,1.0,0
2000,1,4.748314,paypal,0.0,shopping,1.0,0
40,1,4.745402,creditcard,0.0,food,0.0,0
5,1,4.876771,creditcard,0.0,food,0.0,0
2000,1,4.965339,creditcard,0.0,electronics,0.0,0
2000,1,4.836982,creditcard,0.0,electronics,0.0,0
2000,1,5.034622,creditcard,0.0,electronics,0.0,0
2000,1,4.921318,paypal,0.0,electronics,1.0,0
2000,1,4.921349,creditcard,0.000694444,shopping,0.0,0
2000,1,4.836982,creditcard,0.000694444,electronics,0.0,0
7,1,5.040929,creditcard,0.0,food,1.0,0
3,1,4.886641,paypal,0.0,food,1.0,0
2000,1,4.742303,creditcard,0.0,electronics,1.0,0
1,1,5.040929,creditcard,0.000694444,shopping,,1
2,1,4.748314,creditcard,0.0,food,1.0,0
2000,1,4.965339,creditcard,0.0,electronics,1.0,0
1,1,4.748314,creditcard,0.0,food,,1
9,1,4.962055,creditcard,0.0,food,1.0,0
2000,1,4.461622,creditcard,0.0,electronics,0.0,0
2,1,4.895263,creditcard,0.0,electronics,0.0,0
2000,1,5.017904,paypal,0.0,electronics,0.0,0
2000,1,4.921349,paypal,0.0,electronics,0.0,0
2000,1,4.745402,paypal,373.7006944,shopping,1.0,0
2000,1,4.745402,creditcard,0.000694444,electronics,0.0,0
2000,1,4.965339,creditcard,0.0,electronics,0.0,0
2000,1,4.921318,creditcard,0.000694444,electronics,1.0,0
5,1,4.836982,creditcard,0.0,food,1.0,0
2000,1,4.876771,paypal,0.0,food,1.0,0
35,1,4.836982,creditcard,0.0,electronics,0.0,0
2000,1,5.040929,creditcard,0.0,food,0.0,0
2000,1,4.921318,creditcard,0.0,shopping,1.0,0
2000,1,4.745402,creditcard,0.0,food,0.0,0
2000,1,5.034622,creditcard,0.0,shopping,1.0,0
2000,1,4.965339,creditcard,0.0,shopping,0.0,0
2000,1,4.742303,creditcard,0.0,electronics,1.0,0
17,1,4.962055,creditcard,0.0,food,1.0,0
2000,1,4.962055,creditcard,0.0,electronics,0.0,0
5,1,4.876771,creditcard,0.0,food,0.0,0
2000,1,5.034622,creditcard,0.0,electronics,0.0,0
168,1,4.886641,creditcard,0.0,food,0.0,0
2000,1,4.505662,creditcard,0.0,shopping,0.0,0
2000,1,4.876771,creditcard,0.006944444,shopping,1.0,0
2000,1,5.040929,paypal,0.0,food,1.0,0
2000,1,4.876771,creditcard,0.0,food,0.0,0
6,1,4.962055,creditcard,0.0,food,0.0,0
2000,1,4.748314,creditcard,0.0,electronics,0.0,0
54,1,4.921349,paypal,0.0,shopping,0.0,0
2000,1,4.748314,paypal,0.0,electronics,0.0,0
2000,1,4.461622,creditcard,0.0,food,0.0,0
2,1,5.040929,creditcard,0.0,shopping,0.0,0
2000,1,4.921349,paypal,0.0,food,1.0,0
3,1,4.895263,creditcard,0.0,food,1.0,0
2000,1,4.886641,creditcard,0.000694444,shopping,1.0,0
2000,1,4.745402,creditcard,0.0,shopping,0.0,0
2000,1,4.745402,creditcard,0.0,food,1.0,0
2000,1,4.876771,creditcard,0.0,electronics,0.0,0
5,1,4.836982,creditcard,0.0,electronics,0.0,0
9,1,4.962055,creditcard,0.0,food,1.0,0
2,1,4.921318,creditcard,0.0,electronics,0.0,0
12,1,4.745402,creditcard,0.000694444,electronics,0.0,0
1,1,4.748314,creditcard,0.0,shopping,,1
2000,1,5.034622,paypal,0.0,shopping,1.0,0
2000,1,4.836982,creditcard,0.0,food,1.0,0
2000,1,4.962055,creditcard,0.0,shopping,1.0,0
2000,1,4.748314,paypal,0.0,food,1.0,0
3,1,4.886641,creditcard,0.0,electronics,0.0,0
100,1,4.748314,creditcard,0.0,shopping,1.0,0
2000,1,4.745402,creditcard,0.0,food,1.0,0
2000,1,4.962055,creditcard,0.0,shopping,1.0,0
6,1,4.965339,paypal,0.000694444,food,0.0,0
2000,1,4.745402,paypal,0.0,food,1.0,0
2000,1,4.921349,creditcard,0.0,electronics,1.0,0
31,1,4.886641,creditcard,0.0,electronics,0.0,0
2000,1,4.921318,creditcard,0.0,food,0.0,0
2000,1,4.921349,creditcard,0.0,shopping,0.0,0
49,1,4.748314,creditcard,0.0,food,1.0,0
1,1,4.921318,creditcard,0.0,shopping,,1
2000,1,4.921318,creditcard,0.0,food,1.0,0
2000,1,4.962055,creditcard,0.0,shopping,0.0,0
2,1,4.965339,creditcard,0.0,shopping,0.0,0
2000,1,4.748314,creditcard,0.0,shopping,0.0,0
2000,1,4.52458,creditcard,0.0,food,1.0,0
2000,1,4.52458,creditcard,0.0,shopping,0.0,0
2000,1,4.461622,creditcard,0.0,electronics,0.0,0
25,1,5.034622,creditcard,0.0,shopping,0.0,0
2000,1,4.748314,paypal,0.0,food,0.0,0
2000,1,3.954522,creditcard,0.0,shopping,0.0,0
88,1,5.034622,creditcard,0.0,shopping,0.0,0
2000,1,4.745402,creditcard,0.0,food,0.0,0
2000,1,5.034622,creditcard,0.0,electronics,0.0,0
2000,1,4.895263,creditcard,0.0,shopping,1.0,0
2000,1,4.742303,creditcard,0.0,food,0.0,0
4,1,5.040929,creditcard,0.0,food,1.0,0
2,1,4.921349,creditcard,0.0,food,0.0,0
2000,1,5.040929,paypal,0.0,food,0.0,0
3,1,4.745402,creditcard,0.008333333,shopping,1.0,0
2000,1,4.886641,creditcard,0.000694444,food,1.0,0
2000,1,4.836982,creditcard,0.0,food,0.0,0
5,1,4.921318,creditcard,0.0,electronics,1.0,0
23,1,4.895263,creditcard,0.0,food,0.0,0
2000,1,4.895263,creditcard,0.0,food,0.0,0
6,1,4.876771,creditcard,0.0,food,0.0,0
2000,1,4.836982,creditcard,0.0,food,0.0,0
2000,1,4.921318,creditcard,0.0,food,1.0,0
2000,1,4.745402,creditcard,0.0,food,1.0,0
14,1,4.921318,creditcard,0.0,shopping,1.0,0
2000,1,4.505662,creditcard,0.0,shopping,0.0,0
2000,1,4.461622,creditcard,0.0,food,1.0,0
2000,1,5.017904,creditcard,0.0,shopping,0.0,0
2000,1,4.921349,creditcard,0.000694444,electronics,0.0,0
2000,1,4.836982,paypal,0.0,food,0.0,0
2000,1,4.876771,creditcard,0.0,food,0.0,0
2000,1,4.962055,paypal,0.000694444,shopping,0.0,0
2000,1,4.836982,paypal,0.0,shopping,0.0,0
2000,1,4.745402,creditcard,0.0,food,1.0,0
2000,1,4.505662,creditcard,0.0,shopping,1.0,0
2,1,4.836982,paypal,0.0,food,1.0,0
2000,1,4.057414,creditcard,0.0,food,1.0,0
104,1,5.034622,creditcard,0.0,food,0.0,0
2000,1,4.886641,creditcard,0.0,electronics,0.0,0
2000,1,5.034622,paypal,0.0,shopping,1.0,0
1,1,4.876771,creditcard,0.0,electronics,,1
2000,1,4.876771,paypal,0.0,food,1.0,0
2000,1,4.895263,creditcard,0.0,food,0.0,0
2000,1,4.886641,creditcard,0.000694444,shopping,1.0,0
2000,1,4.505662,creditcard,0.0,electronics,1.0,0
2000,1,5.034622,creditcard,0.0,food,0.0,0
2000,1,4.962055,creditcard,0.0,shopping,1.0,0
2000,1,4.895263,creditcard,0.010416667,food,1.0,0
2000,1,5.034622,paypal,0.0,food,1.0,0
2000,1,4.876771,creditcard,0.0,food,0.0,0
21,1,5.034622,creditcard,0.0,electronics,1.0,0
30,1,4.965339,creditcard,0.0,electronics,0.0,0
2000,1,5.017904,creditcard,0.001388889,electronics,0.0,0
2000,1,4.886641,creditcard,0.0,electronics,0.0,0
2000,1,4.745402,creditcard,0.0,shopping,1.0,0
2,1,4.895263,creditcard,0.0,electronics,0.0,0
2000,1,4.962055,creditcard,0.0,food,1.0,0
2000,1,4.965339,creditcard,0.0,food,1.0,0
2000,1,4.921318,creditcard,0.0,shopping,1.0,0
2000,1,4.876771,creditcard,0.000694444,food,0.0,0
2000,1,5.034622,paypal,0.0,shopping,1.0,0
266,1,4.886641,creditcard,0.0,food,1.0,0
4,1,4.965339,paypal,0.0,electronics,0.0,0
2,1,4.461622,creditcard,0.0,shopping,0.0,0
1,1,4.505662,creditcard,0.0,shopping,,1
2000,1,5.017904,creditcard,0.0,food,1.0,0
2000,1,4.895263,creditcard,0.0,electronics,1.0,0
2000,1,4.886641,creditcard,0.0,food,0.0,0
2,1,4.895263,creditcard,0.0,food,1.0,0
2000,1,4.745402,creditcard,0.0,shopping,0.0,0
2000,1,4.745402,creditcard,0.0,electronics,1.0,0
32,1,5.034622,paypal,0.0,food,0.0,0
2000,1,4.52458,paypal,0.0,shopping,1.0,0
17,1,4.745402,creditcard,0.0,shopping,1.0,0
2000,1,5.034622,creditcard,0.0,electronics,0.0,0
4,1,5.017904,creditcard,0.0,electronics,0.0,0
2000,1,4.836982,paypal,0.0,electronics,1.0,0
2,1,4.742303,creditcard,0.0,shopping,0.0,0
2000,1,4.921318,creditcard,0.0,food,0.0,0
1,1,4.742303,paypal,0.0,electronics,,1
2000,1,4.836982,creditcard,0.0,electronics,1.0,0
1,1,4.505662,creditcard,0.0,food,,1
2000,1,5.017904,creditcard,0.0,electronics,0.0,0
2000,1,4.836982,creditcard,0.0,electronics,0.0,0
2000,1,5.017904,creditcard,0.0,shopping,0.0,0
2000,2,4.742303,creditcard,0.0,food,1.0,0
2000,1,4.52458,creditcard,0.000694444,food,1.0,0
2000,1,4.962055,creditcard,0.0,shopping,1.0,0
2000,1,5.017904,paypal,0.002083333,shopping,1.0,0
2000,1,4.742303,paypal,0.000694444,shopping,1.0,0
2000,1,5.040929,creditcard,0.0,electronics,0.0,0
2,1,4.745402,paypal,0.0,shopping,0.0,0
2000,1,4.836982,storecredit,0.0,electronics,0.0,0
2000,1,4.876771,creditcard,0.0,shopping,0.0,0
2000,1,4.895263,creditcard,0.0,food,0.0,0
2000,1,5.034622,paypal,0.0,electronics,1.0,0
2000,1,4.836982,creditcard,0.002083333,food,0.0,0
2000,1,4.886641,creditcard,0.0,food,1.0,0
2000,1,4.962055,paypal,0.0,electronics,0.0,0
2,1,4.921318,creditcard,0.0,food,1.0,0
6,1,4.836982,paypal,0.0,shopping,0.0,0
2000,1,4.876771,creditcard,0.0,electronics,1.0,0
2000,1,4.748314,creditcard,0.000694444,shopping,0.0,0
2000,1,5.017904,creditcard,0.0,shopping,0.0,0
2000,1,5.040929,creditcard,0.0,shopping,0.0,0
2000,1,5.034622,creditcard,0.0,electronics,1.0,0
2000,1,4.876771,creditcard,0.0,food,0.0,0
2000,1,5.040929,paypal,0.0,shopping,0.0,0
2000,1,4.965339,creditcard,0.0,electronics,1.0,0
2000,1,5.017904,creditcard,0.0,food,1.0,0
88,1,4.505662,creditcard,0.0,shopping,1.0,0
2000,1,3.066058,creditcard,0.0,electronics,1.0,0
2,1,4.965339,creditcard,0.0,electronics,0.0,0
2000,1,4.748314,paypal,0.0,shopping,0.0,0
2000,1,3.954522,creditcard,0.0,food,0.0,0
2000,1,4.836982,storecredit,0.0,shopping,0.0,0
2000,1,4.745402,creditcard,0.0,electronics,0.0,0
1,1,4.886641,creditcard,0.0,shopping,,1
2000,1,4.965339,creditcard,0.001388889,food,0.0,0
2000,1,4.921349,creditcard,0.000694444,food,0.0,0
2000,1,4.836982,creditcard,0.0,food,0.0,0
144,1,4.876771,creditcard,0.0,food,1.0,0
2000,1,5.034622,creditcard,0.0,electronics,1.0,0
103,1,4.52458,creditcard,102.5013889,electronics,0.0,0
2000,1,5.040929,creditcard,0.0,shopping,0.0,0
3,1,4.921349,paypal,0.0,food,0.0,0
1565,1,4.057414,creditcard,173.9041667,electronics,0.0,0
2000,1,5.017904,creditcard,0.002083333,electronics,1.0,0
2000,1,4.921349,creditcard,0.0,food,0.0,0
1,2,4.745402,creditcard,0.000694444,shopping,,1
2000,1,4.921318,creditcard,0.0,food,1.0,0
1,1,4.962055,creditcard,0.003472222,shopping,,1
10,1,4.876771,creditcard,0.0,electronics,1.0,0
2000,1,4.965339,storecredit,0.0,food,1.0,0
2,1,4.962055,creditcard,0.000694444,shopping,0.0,0
2000,1,4.748314,creditcard,0.0,electronics,1.0,0
2000,1,5.034622,creditcard,0.0,electronics,0.0,0
165,1,4.895263,creditcard,0.0,electronics,1.0,0
2,1,4.921349,creditcard,0.0,electronics,0.0,0
2000,1,4.921318,creditcard,0.008333333,electronics,0.0,0
2000,1,4.745402,creditcard,0.0,shopping,1.0,0
2000,1,4.748314,creditcard,0.0,electronics,0.0,0
2000,1,4.461622,creditcard,0.0,food,0.0,0
2000,1,5.034622,creditcard,0.0,electronics,1.0,0
2000,1,4.742303,creditcard,0.0,shopping,1.0,0
1,1,4.745402,paypal,0.0,electronics,,1
1,1,4.745402,creditcard,0.0,shopping,,1
2000,1,4.921318,storecredit,0.0,food,0.0,0
2000,1,5.034622,creditcard,0.0,shopping,0.0,0
2000,1,4.886641,creditcard,0.0,shopping,0.0,0
2000,1,5.034622,creditcard,0.0,electronics,1.0,0
2,1,4.965339,creditcard,0.0,electronics,1.0,0
2000,1,4.836982,creditcard,0.0,electronics,1.0,0
2,1,4.742303,creditcard,0.0,shopping,0.0,0
2000,1,4.745402,creditcard,0.0,shopping,1.0,0
1,1,4.921318,creditcard,0.0,electronics,,1
2000,1,4.921349,creditcard,0.0,food,1.0,0
2,1,4.748314,creditcard,0.0,food,1.0,0
2000,1,4.965339,creditcard,0.0,electronics,1.0,0
12,1,5.034622,creditcard,0.0,shopping,0.0,0
2000,1,4.461622,paypal,0.0,food,1.0,0
2000,1,4.895263,paypal,0.0,food,0.0,0
2000,1,4.836982,creditcard,0.0,shopping,0.0,0
2000,1,4.52458,creditcard,0.0,electronics,1.0,0
2000,1,3.954522,creditcard,0.0,shopping,1.0,0
234,1,4.895263,creditcard,212.0666667,shopping,1.0,0
2000,1,4.748314,creditcard,0.0,electronics,0.0,0
2000,1,5.017904,creditcard,0.0,shopping,1.0,0
2000,1,4.52458,paypal,0.0,shopping,1.0,0
2000,1,4.836982,paypal,0.0,shopping,0.0,0
2000,1,4.895263,creditcard,0.0,electronics,1.0,0
2000,1,5.034622,creditcard,0.0,electronics,1.0,0
2,1,4.965339,creditcard,0.0,food,0.0,0
161,1,4.748314,creditcard,0.0,shopping,1.0,0
3,1,4.921349,creditcard,0.0,shopping,1.0,0
68,1,4.836982,creditcard,0.0,shopping,0.0,0
2000,1,4.836982,creditcard,0.0,shopping,0.0,0
2,1,4.745402,creditcard,0.0,shopping,0.0,0
2000,1,4.965339,creditcard,0.0,electronics,0.0,0
2000,1,4.745402,paypal,0.0,electronics,0.0,0
2000,1,4.962055,creditcard,0.0,food,0.0,0
2000,1,4.742303,creditcard,0.0,food,1.0,0
2000,1,4.876771,creditcard,0.001388889,shopping,0.0,0
2000,1,4.895263,creditcard,0.0,food,1.0,0
2000,1,4.921318,creditcard,0.000694444,food,1.0,0
2000,1,4.895263,creditcard,0.0,electronics,0.0,0
6,1,4.461622,creditcard,0.0,shopping,1.0,0
2000,1,4.895263,creditcard,0.0,electronics,1.0,0
2000,1,5.017904,creditcard,0.0,electronics,0.0,0
2000,1,4.742303,creditcard,0.0,food,1.0,0
2000,1,4.748314,creditcard,0.0,shopping,1.0,0
2,1,4.921318,creditcard,0.0,electronics,0.0,0
2000,1,4.965339,creditcard,0.0,shopping,0.0,0
2000,1,4.876771,creditcard,0.0,food,0.0,0
22,1,4.836982,creditcard,0.0,shopping,1.0,0
2000,1,4.965339,paypal,0.0,electronics,0.0,0
2000,1,4.876771,paypal,0.0,electronics,1.0,0
2000,1,4.921318,paypal,0.0,electronics,1.0,0
2000,1,4.921318,creditcard,0.0,shopping,0.0,0
3,1,4.876771,creditcard,0.0,food,1.0,0
2000,1,4.895263,paypal,0.0,electronics,0.0,0
2000,1,4.748314,creditcard,0.000694444,electronics,0.0,0
2000,1,4.745402,creditcard,0.0,food,1.0,0
2,1,4.742303,paypal,0.0,electronics,1.0,0
2000,1,5.034622,paypal,0.0,electronics,1.0,0
2,1,4.921318,paypal,0.0,electronics,1.0,0
2000,1,5.040929,creditcard,0.0,electronics,0.0,0
2000,1,4.962055,paypal,0.0,shopping,1.0,0
2000,1,4.962055,creditcard,0.0,electronics,1.0,0
2000,1,3.483951,creditcard,0.0,food,1.0,0
2000,1,4.836982,creditcard,0.0,electronics,0.0,0
2000,1,4.745402,paypal,0.0,shopping,1.0,0
2000,1,4.505662,creditcard,0.0,food,1.0,0
86,1,4.921349,paypal,0.0,electronics,1.0,0
2000,1,4.461622,creditcard,0.0,electronics,0.0,0
2,1,4.745402,creditcard,0.0,food,1.0,0
2000,1,4.886641,paypal,0.0,shopping,1.0,0
2000,1,4.895263,paypal,0.0,food,1.0,0
1,1,5.034622,creditcard,0.0,shopping,,1
2000,1,4.886641,creditcard,0.0,shopping,0.0,0
2000,1,4.886641,creditcard,0.0,food,1.0,0
2000,1,5.017904,creditcard,0.0,electronics,0.0,0
1,1,3.954522,creditcard,0.0,food,,1
3,1,4.886641,creditcard,0.001388889,shopping,0.0,0
2000,1,4.745402,creditcard,0.0,food,0.0,0
